ID,Target_Campaign_Responsiveness,Target_MntWinesYear,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
4472,0,11.5,0.5357142857142847,0.2113190636533949,0.5,0.0,0.3434343434343435,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.1,0.0,0.9971387696709613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00463768115942029,0.02316602316602317,0.007633587786259542,0.056074766355140186
6991,0,268.5,0.1964285714285765,0.2580181368918322,0.0,0.5,0.888888888888889,0.13333333333333333,0.3333333333333333,0.10714285714285714,0.46153846153846156,0.4,0.0,0.3633762517882708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03015075376884422,0.02434782608695652,0.06177606177606178,0.022900763358778626,0.09345794392523364
3336,1,356.0,0.1428571428571459,0.4023539370250269,0.0,0.5,0.9696969696969697,0.2,0.07407407407407407,0.14285714285714285,0.38461538461538464,0.35000000000000003,0.0,0.6852646638054374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.5950155763239875
4301,1,11.5,0.5535714285714306,0.2081821407009529,0.5,0.0,0.10101010101010102,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.0,0.2346208869814035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.007536231884057971,0.007722007722007722,0.007633587786259542,0.056074766355140186
1940,0,0.5,0.8214285714285765,0.14640218588758114,0.5,0.0,0.26262626262626265,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.0,0.4964234620886998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.002318840579710145,0.007722007722007722,0.007633587786259542,0.018691588785046728
1272,0,332.0,0.4464285714285765,0.33311134209265125,0.0,0.5,0.494949494949495,0.26666666666666666,0.25925925925925924,0.17857142857142855,0.7692307692307693,0.25,0.0,0.11874105865522466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2914572864321608,0.0481159420289855,0.12355212355212356,0.0,0.205607476635514
1388,0,3.0,0.625,0.19617594154368972,0.5,0.0,0.11111111111111112,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.0,0.29327610872675436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05025125628140704,0.01217391304347826,0.07335907335907337,0.05343511450381679,0.1308411214953271
1044,0,149.5,0.2321428571428612,0.35270466243845966,0.0,0.0,0.4444444444444445,0.2,0.18518518518518517,0.14285714285714285,0.6153846153846154,0.2,0.0,0.41201716738197547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02512562814070352,0.11652173913043477,0.08108108108108109,0.08015267175572519,0.1526479750778816
6969,0,49.5,0.75,0.3021280038838094,0.5,0.0,0.7575757575757577,0.2,0.14814814814814814,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.0,0.5336194563662389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06532663316582915,0.03826086956521739,0.16602316602316602,0.030534351145038167,0.012461059190031152
10479,0,374.5,0.625,0.46610691679062904,0.0,0.0,0.6464646464646465,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.38461538461538464,0.05,0.0,0.18597997138769884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20100502512562815,0.17043478260869566,0.4671814671814672,0.6106870229007634,0.45794392523364486
3619,1,172.5,0.3571428571428612,0.5326233763000491,0.0,0.0,0.19191919191919193,0.06666666666666667,0.18518518518518517,0.10714285714285714,0.6153846153846154,0.1,0.0,0.07868383404864332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12562814070351758,0.29043478260869565,0.24324324324324326,0.5267175572519084,0.24922118380062305
1715,0,4.5,0.6785714285714306,0.15013039392034455,0.5,0.0,0.4545454545454546,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.0,0.28040057224606585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020100502512562814,0.010434782608695651,0.02702702702702703,0.019083969465648856,0.01557632398753894
10159,0,220.0,0.5357142857142847,0.3546465671233047,0.0,0.5,0.7777777777777778,0.4,0.4074074074074074,0.17857142857142855,0.6923076923076923,0.30000000000000004,0.0,0.34907010014306294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40703517587939697,0.21333333333333332,0.0,0.46564885496183206,0.5420560747663551
1463,0,4.0,0.3214285714285765,0.27031064250904047,0.5,0.5,0.09090909090909091,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.0,0.8683834048640939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010050251256281407,0.002898550724637681,0.011583011583011584,0.0,0.009345794392523364
5114,0,335.0,0.4464285714285765,0.4548289318901828,0.0,0.5,0.010101010101010102,0.13333333333333333,0.18518518518518517,0.14285714285714285,0.38461538461538464,0.2,0.0,0.20314735336194545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.1443478260869565,0.0,0.10687022900763359,0.028037383177570093
4990,0,262.0,0.25,0.35714241256760876,0.0,0.0,0.9090909090909092,0.06666666666666667,0.4074074074074074,0.03571428571428571,0.6153846153846154,0.35000000000000003,0.0,0.3948497854077253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07768115942028986,0.10810810810810811,0.10687022900763359,0.48286604361370716
4329,0,3.0,0.7857142857142847,0.10741471490723047,0.5,0.0,0.43434343434343436,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.0,0.9470672389127337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003478260869565217,0.007722007722007722,0.003816793893129771,0.003115264797507788
10936,0,298.5,0.4464285714285765,0.4385468079941743,0.0,0.0,0.797979797979798,0.06666666666666667,0.18518518518518517,0.21428571428571427,0.3076923076923077,0.15000000000000002,0.0,0.28326180257510813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8341708542713568,0.3460869565217391,0.6640926640926641,0.6335877862595419,0.7757009345794392
4692,1,3.5,0.6428571428571459,0.03591278856267933,0.5,0.0,0.19191919191919193,0.3333333333333333,0.14814814814814814,0.03571428571428571,0.15384615384615385,0.45,0.0,0.002861230329042286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006956521739130434,0.0501930501930502,0.026717557251908396,0.09968847352024922
7212,0,27.0,0.4642857142857153,0.26803263893643375,0.0,0.5,1.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.30000000000000004,0.0,0.9699570815450649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004057971014492754,0.0,0.0,0.012461059190031152
6086,1,222.5,0.2678571428571459,0.48961516677351297,0.0,0.0,0.6262626262626263,0.06666666666666667,0.2222222222222222,0.17857142857142855,0.9230769230769231,0.1,0.0,0.6881258941344797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12562814070351758,0.4092753623188406,0.3088803088803089,0.2900763358778626,0.14953271028037382
437,0,147.0,0.6428571428571459,0.4561110869064587,0.0,0.0,0.4141414141414142,0.06666666666666667,0.1111111111111111,0.2857142857142857,0.8461538461538463,0.05,0.0,0.778254649499285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7135678391959799,0.1263768115942029,0.6332046332046333,0.2213740458015267,0.470404984423676
11171,0,146.0,0.4464285714285765,0.3437669216453908,1.0,0.5,0.6060606060606061,0.4666666666666667,0.2222222222222222,0.10714285714285714,0.38461538461538464,0.35000000000000003,0.0,0.6266094420600865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.04463768115942029,0.03861003861003861,0.011450381679389313,0.08099688473520249
11101,1,206.0,0.9107142857142847,0.5487187785917456,0.0,0.0,0.17171717171717174,0.06666666666666667,0.4074074074074074,0.21428571428571427,0.6153846153846154,0.2,0.0,0.37052932761087476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11055276381909548,0.07652173913043478,0.22779922779922782,0.10687022900763359,0.5700934579439252
5329,0,4.0,0.1607142857142847,0.2129622137713407,0.5,0.5,0.24242424242424243,0.06666666666666667,0.0,0.0,0.23076923076923078,0.25,0.0,0.6065808297567976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017391304347826085,0.0,0.0,0.0
610,0,174.5,0.2321428571428612,0.32279808548115047,0.5,0.5,0.6060606060606061,0.5333333333333333,0.25925925925925924,0.07142857142857142,0.46153846153846156,0.4,0.0,0.01144492131616559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020100502512562814,0.04521739130434783,0.02316602316602317,0.0,0.13395638629283488
9384,0,164.0,0.6785714285714306,0.4023414889180728,0.5,0.5,0.5757575757575758,0.4666666666666667,0.14814814814814814,0.07142857142857142,0.7692307692307693,0.15000000000000002,0.0,0.4535050071530762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.07188405797101449,0.04633204633204634,0.0916030534351145,0.3395638629283489
5956,0,72.0,0.1428571428571459,0.2697629258030585,0.5,1.0,0.7474747474747475,0.3333333333333333,0.2222222222222222,0.03571428571428571,0.3076923076923077,0.4,0.0,0.6337625178826904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.057391304347826085,0.02702702702702703,0.007633587786259542,0.09345794392523364
10430,1,563.0,0.5892857142857153,0.5474926400567633,0.5,0.5,0.22222222222222224,0.2,0.14814814814814814,0.10714285714285714,0.3076923076923077,0.25,0.0,0.6237482117310442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1407035175879397,0.12231884057971014,0.14285714285714285,0.10687022900763359,0.1308411214953271
7875,1,483.5,0.1607142857142847,0.43751983917045817,0.0,0.0,0.4646464646464647,0.06666666666666667,0.14814814814814814,0.2857142857142857,1.0,0.1,0.0,0.9127324749642369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35768115942028983,0.16602316602316602,0.19083969465648853,0.0
7072,0,216.0,0.5892857142857153,0.40893276155028724,0.0,0.5,0.696969696969697,0.13333333333333333,0.2962962962962963,0.17857142857142855,0.3076923076923077,0.2,0.0,0.34620886981402066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3969849246231156,0.19768115942028985,0.6833976833976834,0.5190839694656488,0.5295950155763239
6255,0,69.0,0.2142857142857153,0.42830824002439827,0.0,0.5,0.29292929292929293,0.06666666666666667,0.14814814814814814,0.03571428571428571,0.5384615384615385,0.1,0.0,0.9628040057224609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19597989949748745,0.03652173913043478,0.21235521235521235,0.06870229007633588,0.06542056074766354
6516,0,0.0,0.875,0.0980724106381522,0.5,0.0,0.37373737373737376,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.0,0.3304721030042934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005797101449275362,0.02702702702702703,0.015267175572519083,0.018691588785046728
5564,0,254.5,0.5178571428571459,0.38061331822963024,0.0,0.5,0.26262626262626265,0.13333333333333333,0.25925925925925924,0.17857142857142855,0.46153846153846156,0.2,0.0,0.014306151645207876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6683417085427136,0.2881159420289855,0.30115830115830117,0.0916030534351145,0.30218068535825543
5682,0,474.0,0.2321428571428612,0.38824400779251494,0.0,0.5,0.08080808080808081,0.26666666666666666,0.2222222222222222,0.3214285714285714,0.8461538461538463,0.25,0.0,0.33762517882689735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05025125628140704,0.049855072463768114,0.0501930501930502,0.08015267175572519,0.06542056074766354
7458,0,19.5,0.2857142857142847,0.2067070400268879,0.5,0.5,0.26262626262626265,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.4,0.0,0.31330472103004325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010050251256281407,0.014492753623188406,0.015444015444015444,0.011450381679389313,0.07476635514018691
5237,0,14.0,0.1785714285714306,0.29276080340082283,0.5,1.0,0.797979797979798,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.25,0.0,0.7439198855507883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005025125628140704,0.01217391304347826,0.011583011583011584,0.0,0.03115264797507788
7761,0,6.5,0.6785714285714306,0.23011570515413868,0.5,0.0,0.7171717171717172,0.13333333333333333,0.1111111111111111,0.0,0.3076923076923077,0.30000000000000004,0.0,0.5250357653791156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05527638190954774,0.013913043478260868,0.0501930501930502,0.030534351145038167,0.12461059190031153
5278,1,153.5,0.4285714285714306,0.5009989605830693,0.0,0.0,0.8383838383838385,0.06666666666666667,0.2222222222222222,0.3214285714285714,0.38461538461538464,0.15000000000000002,0.0,0.778254649499285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1306532663316583,0.20869565217391303,0.5328185328185329,0.11832061068702289,0.12461059190031153
3560,1,450.5,0.2142857142857153,0.5110819272159186,0.0,0.0,0.5757575757575758,0.06666666666666667,0.14814814814814814,0.14285714285714285,0.8461538461538463,0.05,0.0,0.4091559370529332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15577889447236182,0.19999999999999998,0.2895752895752896,0.11832061068702289,0.5950155763239875
7235,0,1.0,0.625,0.09505996875525154,0.5,0.0,0.37373737373737376,0.2,0.07407407407407407,0.0,0.3076923076923077,0.25,0.0,0.7110157367668108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.006956521739130434,0.015444015444015444,0.030534351145038167,0.021806853582554516
10548,0,141.5,0.9821428571428612,0.432154705073226,0.0,0.0,0.30303030303030304,0.06666666666666667,0.1111111111111111,0.2857142857142857,0.9230769230769231,0.05,0.0,0.8397711015736782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08542713567839195,0.21565217391304348,0.5328185328185329,0.40458015267175573,0.13707165109034267
2281,1,2.0,0.5357142857142847,0.19896431750141597,0.5,0.0,0.3434343434343435,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.0,0.5894134477825475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01507537688442211,0.004057971014492754,0.0,0.011450381679389313,0.03426791277258567
4073,1,384.5,0.25,0.38485812270099024,0.0,0.0,0.0,0.06666666666666667,0.37037037037037035,0.3571428571428571,0.5384615384615385,0.30000000000000004,0.0,0.7839771101573696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4020100502512563,0.14608695652173911,0.05791505791505792,0.1297709923664122,0.20249221183800623
6974,0,259.0,0.5714285714285765,0.5085860817716146,0.0,0.0,0.8989898989898991,0.06666666666666667,0.2222222222222222,0.3571428571428571,0.38461538461538464,0.1,0.0,0.7424892703862689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21105527638190955,0.43014492753623185,0.21235521235521235,0.21374045801526717,0.2616822429906542
7938,0,175.0,0.3214285714285765,0.3098831745162354,0.0,0.5,0.9292929292929294,0.13333333333333333,0.1111111111111111,0.07142857142857142,0.7692307692307693,0.15000000000000002,0.0,0.6151645207439209,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04020100502512563,0.03826086956521739,0.06563706563706564,0.015267175572519083,0.012461059190031152
7094,0,222.5,0.625,0.35228142680201907,0.0,0.5,0.8787878787878789,0.06666666666666667,0.2222222222222222,0.14285714285714285,1.0,0.2,0.0,0.733905579399142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2663316582914573,0.12347826086956522,0.4015444015444016,0.37404580152671757,0.470404984423676
3667,1,389.0,0.5178571428571459,0.4930819645602395,0.0,0.0,0.20202020202020204,0.06666666666666667,0.2962962962962963,0.17857142857142855,0.8461538461538463,0.4,0.0,0.30472103004291995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8944723618090452,0.39942028985507244,0.15830115830115832,0.10305343511450381,0.13707165109034267
7723,0,354.5,0.6964285714285765,0.4591919933776071,0.0,0.0,0.5656565656565657,0.06666666666666667,0.2962962962962963,0.21428571428571427,0.46153846153846156,0.15000000000000002,0.0,0.9170243204577986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46733668341708545,0.21681159420289856,0.4015444015444016,0.3053435114503817,0.24922118380062305
3870,0,179.5,0.6785714285714306,0.38666932226281686,0.0,0.0,0.2828282828282829,0.06666666666666667,0.25925925925925924,0.10714285714285714,1.0,0.2,0.0,0.2775393419170271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17587939698492464,0.18202898550724636,0.3590733590733591,0.4427480916030534,0.2772585669781931
4012,1,399.5,0.5714285714285765,0.37649299482781157,0.0,0.5,0.5555555555555556,0.3333333333333333,0.25925925925925924,0.21428571428571427,0.38461538461538464,0.30000000000000004,0.0,0.017167381974250162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06030150753768844,0.21739130434782608,0.06177606177606178,0.04580152671755725,0.037383177570093455
5909,0,447.5,0.4285714285714306,0.35341420453484534,0.0,0.5,0.25252525252525254,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.6153846153846154,0.4,0.0,0.595135908440632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05025125628140704,0.058550724637681156,0.0501930501930502,0.0,0.4735202492211838
10470,0,20.0,0.6964285714285765,0.24231484996919092,0.5,0.0,0.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.2,0.0,0.32618025751073176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.013333333333333332,0.0,0.015267175572519083,0.07165109034267912
6488,0,38.0,0.3392857142857153,0.23090615994572625,0.0,0.5,0.8686868686868687,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.25,0.0,0.8798283261802595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004057971014492754,0.0,0.0,0.04984423676012461
10270,0,5.5,0.7321428571428612,0.21032943915054117,0.5,0.0,0.08080808080808081,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.35000000000000003,0.0,0.6151645207439209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.012753623188405797,0.04633204633204634,0.019083969465648856,0.03426791277258567
6887,0,122.5,0.4821428571428612,0.48184132398065566,0.5,0.5,0.33333333333333337,0.13333333333333333,0.2962962962962963,0.03571428571428571,0.6153846153846154,0.30000000000000004,0.0,0.905579399141633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08040201005025126,0.12927536231884057,0.08108108108108109,0.16412213740458015,0.04984423676012461
6406,0,323.5,0.8571428571428612,0.47648241393690055,0.0,0.0,0.13131313131313133,0.06666666666666667,0.2222222222222222,0.14285714285714285,0.7692307692307693,0.15000000000000002,0.0,0.6509298998569406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5376884422110553,0.22666666666666666,0.6756756756756757,0.25572519083969464,0.12461059190031153
7573,1,19.5,0.6785714285714306,0.1860743027504092,0.5,0.0,0.12121212121212122,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.0,0.4062947067238909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005025125628140704,0.005217391304347826,0.007722007722007722,0.003816793893129771,0.1059190031152648
4508,0,101.5,0.2142857142857153,0.4568268530563215,0.0,0.0,0.9292929292929294,0.06666666666666667,0.07407407407407407,0.39285714285714285,0.38461538461538464,0.05,0.0,0.9456366237482143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17587939698492464,0.17681159420289855,0.1776061776061776,0.0648854961832061,0.7071651090342679
221,0,69.0,0.2678571428571459,0.29250561720826307,0.0,0.5,0.9090909090909092,0.2,0.1111111111111111,0.07142857142857142,0.3076923076923077,0.30000000000000004,0.0,0.38769670958512137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.022028985507246378,0.015444015444015444,0.0,0.1838006230529595
5331,0,293.5,0.6607142857142847,0.45594303746257786,0.0,0.0,0.08080808080808081,0.06666666666666667,0.1111111111111111,0.21428571428571427,0.5384615384615385,0.1,0.0,0.06151645207439316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2562814070351759,0.5205797101449275,0.9536679536679536,0.0,0.26791277258566976
1911,0,297.5,0.8392857142857153,0.4089203134433331,0.0,0.0,0.06060606060606061,0.06666666666666667,0.4074074074074074,0.17857142857142855,0.9230769230769231,0.30000000000000004,0.0,0.05293276108726985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48743718592964824,0.16869565217391305,0.49034749034749037,0.5076335877862596,0.37694704049844235
20,0,21.5,0.4464285714285765,0.28108447907784423,0.0,0.5,0.9191919191919192,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.0,0.5693848354792586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06030150753768844,0.013333333333333332,0.11196911196911197,0.05725190839694656,0.19003115264797507
8786,0,150.5,0.2857142857142847,0.3754846981645266,0.0,0.5,0.5252525252525253,0.26666666666666666,0.2222222222222222,0.03571428571428571,0.5384615384615385,0.30000000000000004,0.0,0.42918454935622563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.035175879396984924,0.04289855072463768,0.03861003861003861,0.0,0.1806853582554517
10582,0,90.0,0.6964285714285765,0.4377563532025867,0.0,0.5,0.030303030303030304,0.13333333333333333,0.18518518518518517,0.07142857142857142,0.9230769230769231,0.1,0.0,0.4835479256080113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16080402010050251,0.20173913043478262,0.29343629343629346,0.12213740458015267,0.2803738317757009
1915,0,397.0,0.1964285714285765,0.48055294491090267,0.0,0.0,0.5757575757575758,0.06666666666666667,0.2962962962962963,0.17857142857142855,0.46153846153846156,0.15000000000000002,0.0,0.7153075822603725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.577889447236181,0.1408695652173913,0.5791505791505792,0.0,0.6386292834890965
8897,1,196.0,0.4464285714285765,0.2551239520249958,0.5,0.5,0.09090909090909091,0.5333333333333333,0.25925925925925924,0.10714285714285714,0.5384615384615385,0.4,0.0,0.3834048640915597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02512562814070352,0.0527536231884058,0.10810810810810811,0.09923664122137404,0.34890965732087226
2371,0,19.5,0.5714285714285765,0.1984975134906359,0.5,0.5,0.22222222222222224,0.2,0.07407407407407407,0.0,0.3076923076923077,0.35000000000000003,0.0,0.3676680972818325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.012753623188405797,0.011583011583011584,0.015267175572519083,0.037383177570093455
4303,0,53.5,0.3035714285714306,0.031773793000429464,0.0,0.5,0.7676767676767677,0.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.1874105865522182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010050251256281407,0.006956521739130434,0.007722007722007722,0.007633587786259542,0.037383177570093455
6825,0,6.5,0.2321428571428612,0.24723185221607422,0.5,0.5,0.8686868686868687,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.0,0.31330472103004325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017391304347826085,0.0,0.0,0.0
1072,0,35.0,0.4464285714285765,0.24292480720994356,0.0,0.5,0.6464646464646465,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.0,0.5665236051502163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009855072463768115,0.0,0.0,0.018691588785046728
